analysis_subset,condition,base_condition,representation_budget,future_horizon,category,pair_count,accuracy,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci_unstable,cluster_count,mean_order_consistency_rate,mean_order_consistency_rate_ci95_low,mean_order_consistency_rate_ci95_high,mean_order_consistency_rate_ci_unstable
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,news,119,0.7391456582633054,0.7098139880952381,0.7787661659813179,False,26,0.726890756302521,0.6881000905797101,0.7715870504489868,False
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,news,119,0.7113095238095241,0.6795705002529724,0.7544216579861112,False,26,0.6999299719887956,0.6577745646766169,0.7366362384506042,False
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,news,77,0.7259199134199135,,,True,19,0.7288961038961039,,,True
full,raw_history_explicit_b256,raw_history_explicit,256,5,news,119,0.7312675070028011,0.690490527633196,0.7801636904761904,False,26,0.7419467787114845,0.7083209325396825,0.7862648932506886,False
full,raw_history_b256,raw_history,256,1,political,2274,0.8216248900615655,0.8137964230746503,0.8297141123565528,False,187,0.73603781882146,0.724723609434838,0.7480917710041076,False
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,political,2251,0.8246057307863172,0.8176122177458354,0.8327003254591965,False,187,0.7450207315267288,0.7336010311264999,0.7564429848522735,False
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,political,2251,0.8111209832666963,0.8027335279682078,0.819170358120769,False,187,0.7161631867318229,0.7039958250722606,0.7281518483669185,False
full,raw_history_explicit_b256,raw_history_explicit,256,1,political,2250,0.8308981481481481,0.8232212556545524,0.838583919142064,False,187,0.7573148148148149,0.7469584851015995,0.7679130388389835,False
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,political,1812,0.8079930095658572,0.7996325655992277,0.816152257859029,False,173,0.7119665194996321,0.6996313370743035,0.7244129948514951,False
full,raw_history_b256,raw_history,256,3,political,1393,0.664228882507777,0.6494737712123445,0.6785908542558051,False,160,0.6007717157214645,0.5881875871350746,0.614318097481056,False
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,political,1378,0.6697962022254476,0.6552723238524261,0.6843417992168253,False,159,0.6215227382680213,0.6095924794326347,0.6340663877070382,False
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,political,1378,0.6577920899854862,0.6428560963766661,0.6718387718406933,False,159,0.5891690856313497,0.5751585458805069,0.602471963976497,False
full,raw_history_explicit_b256,raw_history_explicit,256,3,political,1377,0.6761831275720165,0.6618471721842839,0.690367684401367,False,159,0.6475127087872186,0.6354038254240371,0.6600370351944772,False
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,political,1091,0.6523449434769325,0.6346523214059907,0.6694190627030538,False,141,0.5922700886037274,0.577944187091872,0.6071826777902379,False
full,raw_history_b256,raw_history,256,5,political,875,0.5972380952380951,0.5754253888861328,0.6204568508596495,False,127,0.5845714285714285,0.5683942576168187,0.6002029815493664,False
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,political,867,0.6003460207612457,0.5784797433574432,0.6221675586554946,False,127,0.602556708958093,0.5871384029086597,0.6177830801966623,False
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,political,867,0.5941464821222606,0.5736143539805307,0.6146112970653914,False,127,0.5730488273740869,0.5558886877561813,0.5895320332445981,False
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,political,663,0.5842760180995475,0.5590157661673799,0.6088740643037518,False,105,0.5707642031171443,0.55134266876559,0.5890914351851851,False
full,raw_history_explicit_b256,raw_history_explicit,256,5,political,867,0.6034457900807382,0.5815481487297599,0.6263691015564531,False,127,0.6317281814686658,0.6166843178877123,0.64581756932819,False
full,raw_history_b256,raw_history,256,1,religion,919,0.8200716358360536,0.8073452629516714,0.8309587445175438,False,170,0.6979053318824809,0.6788548231266336,0.7173837486685603,False
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,religion,918,0.8194898329702253,0.8070675505050505,0.8323495040098329,False,170,0.6999818445896878,0.6801960906622718,0.719039029049275,False
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,religion,918,0.8044889251997094,0.7916060991347472,0.8169540871752979,False,170,0.6710693536673928,0.6506926292260105,0.6913311189041639,False
full,raw_history_explicit_b256,raw_history_explicit,256,1,religion,917,0.8291530352599056,0.8170221004510358,0.8416980218497324,False,170,0.7183751363140676,0.6992495118994745,0.7377904839300383,False
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,religion,602,0.8108388704318937,0.7959444830962689,0.8269804718303688,False,89,0.6787098560354375,0.6542981849665773,0.7052905585001498,False
full,raw_history_b256,raw_history,256,3,religion,386,0.7158894645941279,0.6960544892374488,0.7376004464285715,False,73,0.6267271157167531,0.6023239861446252,0.6507906950763731,False
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,religion,386,0.7174006908462865,0.6967753802910052,0.7398947884811419,False,73,0.6314766839378239,0.6080860554850792,0.6567515432098765,False
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,religion,386,0.7018026770293609,0.6805749562241324,0.7249182404861657,False,73,0.6158246977547496,0.593025894723093,0.6423523822499084,False
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,religion,272,0.7064185049019607,0.6851973237363056,0.7294724878140233,False,50,0.6141237745098039,0.5868301583515085,0.6460191514756946,False
full,raw_history_explicit_b256,raw_history_explicit,256,3,religion,386,0.7260362694300518,0.7045128939914904,0.746622981668862,False,73,0.6627806563039724,0.6377719534050179,0.6866913870181882,False
full,raw_history_b256,raw_history,256,5,religion,195,0.6597222222222223,0.6251829954954954,0.6939246693502013,False,38,0.5989316239316239,0.5671332760150184,0.6363801606670734,False
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,religion,195,0.6585470085470085,0.6304004390988927,0.6913753325424216,False,38,0.5944444444444446,0.5635414384948292,0.6295793535437431,False
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,religion,195,0.6463675213675213,0.6168489679891238,0.6792553592995169,False,38,0.5743589743589743,0.545243219161532,0.6078970163142472,False
full,raw_history_explicit_b256,raw_history_explicit,256,5,religion,195,0.6596153846153846,0.6288084523610646,0.6935390368732427,False,38,0.6277777777777778,0.6007878818109265,0.6601789074215544,False
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,religion,139,0.654226618705036,0.6195469975371054,0.6872990171075468,False,28,0.5788369304556354,0.5375144657493524,0.6254256721628045,False
full,raw_history_b256,raw_history,256,1,sports,1855,0.8759433962264151,0.8679912442206233,0.8833190858072931,False,178,0.8104222821203952,0.7995617096476273,0.8211264139106901,False
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,sports,1847,0.8746390543223246,0.8674105705989364,0.882458273402319,False,178,0.8115863562533838,0.7999659740316958,0.822940026165248,False
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,sports,1847,0.8625586536726223,0.8544547933140552,0.8705298334578201,False,178,0.7900424111171268,0.778679791677351,0.8008699916629886,False
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,sports,1521,0.8585908393600701,0.850502186016382,0.8666804140354424,False,149,0.7852290159982469,0.7726898162620263,0.7972252594803875,False
full,raw_history_explicit_b256,raw_history_explicit,256,1,sports,1845,0.8803748870822041,0.8723737762177771,0.8875534909628652,False,177,0.8236224028906957,0.8128880653570312,0.8348987260819211,False
full,raw_history_b256,raw_history,256,3,sports,961,0.7411116892126257,0.7262673717629164,0.7568539304681909,False,123,0.7075962539021852,0.6918397776125398,0.7235321407756368,False
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,sports,957,0.7404649947753396,0.7263787877169108,0.7556972104118478,False,123,0.7116858237547892,0.6949080293174962,0.7287643629236618,False
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,sports,957,0.7243556252176941,0.7090919770993778,0.7412826903227165,False,123,0.6853883664228493,0.668824293043043,0.7041821244513123,False
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,sports,784,0.7305484693877551,0.715671929716261,0.7457473732760297,False,116,0.6996173469387755,0.6825476517596523,0.7154682020253732,False
full,raw_history_explicit_b256,raw_history_explicit,256,3,sports,957,0.7441440264716127,0.7296408261527415,0.7599672596100414,False,123,0.7248780912574015,0.7090162176122109,0.7400936845173798,False
full,raw_history_b256,raw_history,256,5,sports,556,0.67876948441247,0.6575966418917001,0.6972253577897017,False,82,0.6826288968824941,0.6655948865721846,0.6988086490603278,False
full,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,sports,552,0.6819897342995169,0.6636082506760921,0.699642566692285,False,82,0.6865942028985508,0.6701942237463594,0.7052113783182774,False
full,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,sports,552,0.6662892512077294,0.6456410580178287,0.685498527601969,False,82,0.6592693236714975,0.6418557156133828,0.6770656800027965,False
full,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,sports,431,0.6779292343387471,0.6565208791964777,0.6967276936026937,False,70,0.6741105955143077,0.6509539188464696,0.6929203566589237,False
full,raw_history_explicit_b256,raw_history_explicit,256,5,sports,552,0.6819142512077294,0.6643251658760047,0.7015651984518596,False,82,0.7042572463768116,0.6884125258799172,0.7194132943745162,False
assumption_eligible,raw_history_b256,raw_history,256,1,business,1505,0.8334717607973422,0.8228962028066701,0.8433288798578857,False,188,0.7371539313399779,0.7204384587785743,0.7524570195129874,False
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,business,1503,0.8305333776890662,0.8199941244138081,0.840720817059396,False,188,0.7341982701264138,0.7182395976644536,0.7506936473633554,False
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,business,1503,0.8127217786648926,0.8018188653298142,0.8232210347514228,False,188,0.701125526724329,0.6844527341527622,0.7167250580520175,False
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,1,business,1503,0.8364382346418273,0.8256485126260926,0.8467520002627439,False,188,0.7476713240186295,0.7311166476219589,0.763540540697218,False
assumption_eligible,raw_history_b256,raw_history,256,3,business,709,0.7174424071462153,0.6999239144290268,0.7350609051547448,False,112,0.6634931828866949,0.6463377953261428,0.6822626009520111,False
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,business,709,0.7161201222378937,0.6993082281825059,0.7319116156834694,False,112,0.6593206393982135,0.6415479549478164,0.6765560212464148,False
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,business,709,0.6981664315937941,0.6804484100193878,0.7141662166606391,False,112,0.6252938410907382,0.6066180253235322,0.6440433278489136,False
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,3,business,709,0.7198812881993418,0.7024118066942224,0.7375655763574279,False,112,0.6807122708039492,0.6619924534309254,0.6983365729665072,False
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,business,1179,0.8154509471303364,0.8040544583084352,0.8266843185569704,False,142,0.7024314390726605,0.6834334707206908,0.720749253610015,False
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,business,575,0.6972101449275363,0.6789645916591603,0.7142861114641587,False,98,0.627463768115942,0.6059365118343796,0.6484672010564237,False
assumption_eligible,raw_history_b256,raw_history,256,5,business,385,0.6583333333333333,0.635242407666563,0.6799826278519461,False,74,0.6365800865800866,0.6165064472762638,0.6588253306594941,False
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,business,385,0.6536255411255413,0.6298465291501977,0.676612260437993,False,74,0.6343073593073594,0.6133300147492625,0.6536725604725107,False
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,business,385,0.641991341991342,0.6186311379171234,0.6657535096202467,False,74,0.606060606060606,0.5838837739329521,0.6277308690164548,False
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,business,308,0.6473214285714286,0.6220926487286992,0.671240204279299,False,64,0.5992965367965367,0.5739748705780845,0.6242048724706168,False
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,5,business,385,0.6587662337662338,0.6348345960733102,0.6826040584857138,False,74,0.6590909090909091,0.6430672459092271,0.6756582581273067,False
assumption_eligible,raw_history_b256,raw_history,256,1,commentary,1211,0.8585535370217451,0.8478720580795364,0.8680884903996879,False,170,0.7910817506193228,0.7785270848379072,0.8039994431947355,False
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,commentary,1208,0.8573054635761589,0.8465449449274377,0.867941138833141,False,170,0.7980822295805738,0.7842101552276521,0.8118862182045766,False
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,commentary,1208,0.845215921633554,0.8351889874753993,0.8571472411092442,False,170,0.7713507174392936,0.7575531446767314,0.7854383659513592,False
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,1,commentary,1207,0.8602250759458714,0.8498953710242652,0.8710297236204325,False,170,0.8009527754763878,0.7868396975803408,0.8143995294775231,False
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,commentary,915,0.8396402550091076,0.8271806073188726,0.8521688769462492,False,121,0.7620673952641165,0.7463368130034796,0.7775996890433511,False
assumption_eligible,raw_history_b256,raw_history,256,3,commentary,528,0.7480271464646465,0.7312104897989798,0.7659255441369001,False,82,0.7012310606060606,0.6828195519019987,0.7206261655899153,False
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,commentary,527,0.7468769765970904,0.7284328075600726,0.765557840340154,False,82,0.7024826059456041,0.6832913596965673,0.723291721625526,False
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,commentary,527,0.7354127134724858,0.7189019444651976,0.7543833628288903,False,82,0.67702403542062,0.655952162114846,0.6982826576576576,False
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,commentary,407,0.7320843570843572,0.712417301626316,0.7539547310278577,False,69,0.6863226863226864,0.6638060916136685,0.7098039850918597,False
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,3,commentary,527,0.7489326375711574,0.7333283730158732,0.767773494347988,False,82,0.7195604048070842,0.7023898396164022,0.7365051823888132,False
assumption_eligible,raw_history_b256,raw_history,256,5,commentary,289,0.6846164936562861,0.6632856246540197,0.7095013524880577,False,52,0.667964244521338,0.6437246963562753,0.6910875292740047,False
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,commentary,288,0.6825810185185185,0.6608824336103638,0.7053622431835638,False,52,0.6762152777777778,0.6536899901859609,0.699691344189433,False
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,commentary,288,0.6754195601851852,0.6531192551271673,0.6989725860807571,False,52,0.6462673611111112,0.623523397197772,0.6713420174104124,False
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,commentary,218,0.6725917431192661,0.6443011867969827,0.700880680540565,False,43,0.6586391437308867,0.6335394064465408,0.6842336442549117,False
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,5,commentary,288,0.6843171296296297,0.6596639254385965,0.708680970934837,False,52,0.6840277777777778,0.6593108127934273,0.7092466061159035,False
assumption_eligible,raw_history_b256,raw_history,256,1,news,548,0.8899026763990268,0.8770966062627839,0.902306925265116,False,81,0.8354622871046229,0.8170592663902054,0.8522818504022073,False
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,news,546,0.8896901709401709,0.8755431684266912,0.9029376761059453,False,81,0.8346306471306472,0.815930584351406,0.8538443906312964,False
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,news,546,0.879769536019536,0.8666875012358617,0.8938169191583314,False,81,0.8157051282051282,0.7966548881478811,0.8357903963414633,False
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,1,news,546,0.893658424908425,0.8802178286465222,0.9063022636116843,False,81,0.8411935286935287,0.8255821316895137,0.8590232561670086,False
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,1,news,391,0.8761722080136402,0.8619415983078288,0.8918120777684859,False,62,0.8081841432225064,0.7860172343332037,0.8320935271609948,False
assumption_eligible,raw_history_b256,raw_history,256,3,news,245,0.7930272108843537,0.7715376960962362,0.8176361325039494,False,42,0.7493197278911565,0.7200848167776419,0.7754203602257634,False
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,3,news,244,0.7897882513661202,0.7691110202067425,0.8158573350388144,False,42,0.7513661202185792,0.7213841682036911,0.780638867389061,False
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,3,news,244,0.7832137978142076,0.7636523177891006,0.8075835001722207,False,42,0.7320696721311477,0.7033843973545688,0.7629139741222672,False
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,3,news,244,0.8007172131147541,0.7793145254629629,0.8247688738752432,False,42,0.7674180327868853,0.7435200495550163,0.7939404461279462,False
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,3,news,168,0.7896825396825397,0.7692694911567772,0.8186568304007819,False,34,0.742063492063492,0.7186396348783796,0.7762852112676056,False
assumption_eligible,raw_history_b256,raw_history,256,5,news,119,0.7342436974789918,0.700867973663522,0.7823649290660043,False,26,0.7289915966386553,0.6967755029125511,0.772255478896104,False
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,5,news,119,0.7391456582633054,0.7109944707049486,0.7761474499550157,False,26,0.726890756302521,0.6891970952807648,0.7715906682284693,False
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,5,news,119,0.7113095238095241,0.6796240464897709,0.7558073450307377,False,26,0.6999299719887956,0.6598707812678307,0.7354794118555589,False
assumption_eligible,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,5,news,77,0.7259199134199135,,,True,19,0.7288961038961039,,,True
assumption_eligible,raw_history_explicit_b256,raw_history_explicit,256,5,news,119,0.7312675070028011,0.695302514698364,0.7791229838709679,False,26,0.7419467787114845,0.7100100546975547,0.7895749824191278,False
assumption_eligible,raw_history_b256,raw_history,256,1,political,2274,0.8216248900615655,0.8130411784170861,0.8291461868648309,False,187,0.73603781882146,0.7245876674430233,0.7474399943670123,False
assumption_eligible,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,1,political,2251,0.8246057307863172,0.816700592368444,0.8325373103514332,False,187,0.7450207315267288,0.7337254774574904,0.7563798163212136,False
assumption_eligible,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,1,political,2251,0.8111209832666963,0.8031367431716402,0.819369473672503,False,187,0.7161631867318229,0.7044170781688267,0.7270584894690831,False
